1015.24,1165.90,7,7,1
113.29,59.57,7,7,0
170.29,909.24,7,7,1
84.95,44.62,7,7,0
823.24,788.14,7,7,1
80.24,86.48,7,7,0
822.29,1343.81,7,7,1
110.00,62.95,7,7,0
414.57,1492.90,7,7,1
67.29,131.90,7,7,0
858.33,796.33,7,7,1
72.90,84.81,7,7,0
1231.62,401.14,7,7,1
70.24,141.90,7,7,0
513.29,630.24,7,7,1
91.77,35.07,6,6,0
1102.29,910.57,7,7,1
129.57,30.24,7,7,0
541.62,1052.29,7,7,1
58.62,109.62,7,7,0
633.24,738.24,7,7,1
56.95,83.81,7,7,0
386.57,1318.29,7,7,1
116.24,57.90,7,7,0
177.62,1003.48,7,7,1
31.33,25.95,7,6,0
706.48,1022.62,7,7,1
55.29,64.90,7,7,0
1010.48,351.62,7,7,1
10.97,105.60,6,6,0
1247.62,1008.90,7,7,1
73.47,122.00,6,6,0
289.81,1164.67,7,7,1
63.90,99.90,7,7,0
271.33,449.29,7,7,1
75.62,60.24,7,7,0
712.29,1228.90,7,7,1
61.62,65.90,7,7,0
843.62,841.48,7,7,1
109.48,66.57,7,7,0
752.95,837.95,7,7,1
124.48,39.62,7,6,0
831.24,946.24,7,7,1
88.67,47.14,7,7,0
268.57,920.57,7,7,1
97.24,60.57,7,7,0
326.57,885.48,7,7,1
112.57,80.62,7,7,0
559.90,743.81,7,7,1
98.81,77.24,7,7,0
1001.24,1249.24,7,7,1
103.62,60.62,7,7,0
1364.29,844.62,7,7,1
78.90,93.62,7,7,0
1104.48,1042.29,7,7,1
86.29,22.57,7,7,0
960.48,475.95,7,7,1
84.24,61.62,7,7,0
1308.95,763.81,7,7,1
40.57,83.62,7,7,0
476.24,645.67,7,7,1
84.00,112.81,7,7,0
500.62,735.29,7,7,1
84.24,88.67,7,7,0
482.33,1093.14,7,7,1
42.14,37.95,7,7,0
1601.29,115.14,7,7,1
110.95,37.81,7,6,0
1640.62,836.95,7,7,1
56.29,94.90,7,7,0
1015.29,595.48,7,7,1
40.14,60.62,7,7,0
524.24,180.90,7,7,1
54.95,46.95,7,7,0
380.81,1028.33,7,7,1
77.48,60.67,7,7,0
557.67,580.90,7,7,1
103.81,71.00,7,6,0
1167.57,1063.48,7,7,1
38.29,73.57,7,7,0
1143.14,960.62,7,7,1
100.90,88.62,7,7,0
1181.81,649.95,7,7,1
63.62,77.81,7,7,0
651.29,741.48,7,7,1
57.81,81.24,7,7,0
75.24,576.62,7,7,1
143.29,34.81,7,7,0
1599.24,1452.14,7,7,1
48.57,67.81,7,7,0
424.81,965.62,7,7,1
49.48,66.14,7,7,0
969.90,944.29,7,7,1
67.48,81.95,7,7,0
533.24,470.67,7,7,1
77.95,95.24,7,7,0
1007.57,1486.33,7,7,1
62.67,86.24,7,7,0
1039.24,623.81,7,7,1
43.14,25.90,7,7,0
1107.62,1412.95,7,6,1
60.48,131.90,7,7,0
816.67,1111.57,7,7,1
89.29,73.29,7,7,0
1272.90,648.81,7,7,1
148.48,41.24,7,7,0
873.95,852.81,7,7,1
117.48,70.33,7,5,0
490.67,825.14,7,7,1
52.90,83.90,7,7,0
1110.90,348.48,7,7,1
87.29,58.90,7,7,0
585.57,675.90,7,7,1
123.95,59.81,7,7,0
547.24,813.14,7,7,1
71.48,70.24,7,7,0
335.48,571.62,7,7,1
118.48,70.14,7,7,0
1001.81,1352.00,7,7,1
97.90,69.81,7,7,0
509.24,533.48,7,7,1
73.67,62.62,7,7,0
568.24,610.33,7,7,1
152.62,93.29,7,7,0
728.14,597.33,7,7,1
113.67,153.33,7,7,0
677.62,277.67,7,7,1
87.00,86.90,7,7,0
647.33,842.57,7,7,1
57.57,17.14,7,7,0
1011.24,960.14,7,7,1
64.62,52.57,7,7,0
672.67,1443.90,7,7,1
70.57,72.48,7,7,0
1039.95,694.24,7,7,1
69.29,162.95,7,7,0
546.33,1079.48,7,7,1
89.14,81.29,7,7,0
420.90,754.48,7,7,1
97.29,118.24,7,7,0
653.14,772.48,7,7,1
147.90,35.57,7,7,0
329.81,806.24,7,7,1
69.81,77.29,7,7,0
1247.90,1097.67,7,7,1
64.95,46.24,7,7,0
940.29,225.90,7,7,1
25.81,58.90,7,7,0
367.24,714.33,7,7,1
51.67,58.81,7,6,0
685.24,743.81,7,7,1
33.47,175.10,6,5,0
515.29,798.57,7,7,1
89.48,59.48,7,7,0
1045.29,607.48,7,7,1
25.14,104.57,7,7,0
603.00,554.24,7,7,1
86.90,82.29,7,7,0
1218.67,734.14,7,7,1
30.29,84.62,7,7,0
460.90,1479.81,7,7,1
112.24,111.48,7,7,0
1068.57,856.62,7,7,1
53.14,102.48,7,7,0
806.57,960.62,7,7,1
109.95,28.95,7,7,0
1252.90,729.00,7,7,1
68.00,101.95,7,7,0
632.90,673.62,7,7,1
75.90,119.95,7,7,0
1527.33,362.67,7,7,1
67.81,67.67,7,7,0
607.81,842.81,7,7,1
65.29,73.14,7,7,0
925.90,269.62,7,7,1
62.62,113.81,7,7,0
913.24,408.62,7,7,1
66.67,17.14,7,7,0
851.67,1083.90,7,7,1
80.90,80.81,7,7,0
1388.67,446.29,7,7,1
64.90,139.81,7,7,0
301.95,959.14,7,7,1
56.95,76.62,7,7,0
862.67,870.29,7,7,1
76.67,110.67,7,7,0
751.24,797.95,7,7,1
79.81,99.29,7,7,0
715.62,1483.24,7,7,1
57.62,121.95,7,7,0
669.14,769.57,7,7,1
125.24,93.24,7,7,0
884.57,1334.81,7,7,1
85.95,79.29,7,7,0
1123.14,1266.81,7,7,1
130.14,35.57,7,7,0
880.57,713.24,7,7,1
65.62,75.48,7,7,0
575.14,396.14,7,7,1
44.00,149.81,7,7,0
786.81,1165.62,7,7,1
166.57,72.90,7,7,0
1269.48,741.00,7,7,1
91.00,151.24,7,7,0
929.48,797.48,7,7,1
69.90,202.24,7,7,0
398.48,933.81,7,7,1
82.62,72.81,7,7,0
574.48,893.48,7,7,1
70.00,65.14,7,7,0
888.81,826.81,7,7,1
121.95,53.24,7,7,0
819.48,717.62,7,7,1
96.29,81.67,7,7,0
674.90,931.24,7,7,1
132.62,82.57,7,7,0
1251.14,1153.14,7,7,1
77.57,125.48,7,7,0
896.90,1292.62,7,7,1
32.24,58.95,7,7,0
580.67,781.95,7,7,1
48.81,42.62,7,7,0
272.57,860.14,7,7,1
115.00,136.90,7,7,0
679.24,345.62,7,7,1
143.29,58.29,7,7,0
248.29,477.95,7,7,1
99.29,99.67,7,7,0
529.29,388.29,7,7,1
139.48,57.14,7,7,0
297.14,696.95,7,7,1
82.33,31.90,7,7,0
624.24,510.48,7,7,1
96.67,55.14,7,7,0
1688.00,1181.62,7,7,1
62.14,85.95,7,7,0
930.24,708.24,7,7,1
56.29,89.95,7,7,0
655.33,1402.81,7,7,1
33.48,92.62,7,7,0
504.24,778.95,7,7,1
41.24,39.95,7,7,0
684.33,462.95,7,7,1
56.90,85.62,7,7,0
672.48,1212.29,7,7,1
68.62,29.95,7,7,0
489.62,767.62,7,7,1
49.62,58.81,7,7,0
529.57,780.57,7,7,1
97.29,111.67,7,7,0
1173.81,564.90,7,7,1
55.62,63.29,7,7,0
881.29,1526.29,7,7,1
39.62,34.14,7,7,0
662.24,405.95,7,7,1
97.90,78.95,7,7,0
767.57,232.81,7,7,1
140.33,53.29,7,6,0
1017.81,610.29,7,7,1
99.81,54.24,7,7,0
1511.33,1221.62,7,7,1
96.24,57.67,7,7,0
1027.29,255.62,7,7,1
57.33,58.95,7,7,0
692.57,556.00,7,7,1
47.95,105.81,7,7,0
555.33,1268.90,7,7,1
125.57,49.57,7,7,0
802.14,300.24,7,7,1
72.62,123.81,7,7,0
655.62,795.67,7,7,1
69.62,74.24,7,7,0
1183.90,1038.81,7,7,1
36.67,65.14,7,7,0
1054.24,755.62,7,7,1
114.29,75.29,7,7,0
1062.24,627.95,7,7,1
87.62,39.14,7,7,0
385.29,814.95,7,7,1
30.00,102.14,7,7,0
904.48,1175.95,7,7,1
76.95,71.33,7,7,0
750.14,384.67,7,7,1
30.81,64.90,7,7,0
434.95,1092.00,7,7,1
56.33,100.24,7,7,0
989.48,867.24,7,7,1
28.33,54.95,7,7,0
414.57,871.48,7,7,1
75.81,29.48,7,7,0
1037.90,185.29,7,7,1
77.95,75.90,7,7,0
931.67,865.29,7,7,1
74.29,112.48,7,7,0
683.62,384.90,7,7,1
44.90,110.48,7,7,0
965.90,942.95,7,7,1
69.14,67.67,7,7,0
646.48,595.14,7,7,1
88.14,97.24,7,7,0
1156.48,870.62,7,7,1
63.00,99.33,7,7,0
316.81,384.33,7,7,1
37.90,70.29,7,7,0
979.90,1273.14,7,7,1
66.29,105.29,7,7,0
1082.95,614.81,7,7,1
90.62,105.62,7,7,0
517.67,261.33,7,7,1
63.48,51.81,7,7,0
916.24,791.00,7,7,1
68.62,30.95,7,7,0
824.14,724.14,7,7,1
11.62,78.48,7,7,0
1063.14,466.81,7,7,1
64.95,53.24,7,7,0
857.33,1118.67,7,7,1
94.00,111.90,7,7,0
540.57,638.67,7,7,1
78.95,30.81,7,7,0
554.33,168.90,7,7,1
79.62,97.29,7,7,0
1342.57,1247.48,7,7,1
91.24,42.00,7,7,0
1142.24,790.48,7,7,1
91.81,37.81,7,7,0
1032.57,489.90,7,7,1
111.29,46.90,7,7,0
640.95,270.81,7,7,1
70.24,108.48,7,7,0
540.81,469.90,7,7,1
94.57,105.62,7,7,0
42.90,923.29,7,7,1
110.00,49.62,7,7,0
1405.81,335.95,7,7,1
109.00,80.95,7,7,0
1271.90,543.29,7,7,1
78.90,31.24,7,7,0
1060.57,304.67,7,7,1
55.62,102.24,7,7,0
673.00,335.57,7,7,1
74.57,95.14,7,7,0
255.81,379.57,7,7,1
145.14,94.81,7,7,0
849.14,993.29,7,7,1
51.90,41.81,7,7,0
839.14,274.67,7,7,1
51.95,137.29,7,7,0
942.62,478.62,7,7,1
67.14,56.95,7,7,0
879.24,463.81,7,7,1
71.67,99.95,7,7,0
288.81,1256.29,7,7,1
90.29,141.90,7,7,0
956.95,685.62,7,7,1
46.48,135.48,7,7,0
988.14,298.29,7,7,1
74.95,60.81,7,7,0
1040.95,754.95,7,7,1
107.81,79.57,7,7,0
630.90,381.14,7,7,1
17.33,50.24,7,7,0
1010.24,774.95,7,7,1
65.90,100.48,7,7,0
473.90,1008.14,7,7,1
104.00,52.14,7,7,0
1132.24,808.48,7,7,1
47.48,130.57,7,7,0
1221.67,609.33,7,7,1
89.57,111.57,7,7,0
1727.33,797.29,7,7,1
49.95,89.81,7,7,0
256.62,1390.67,7,7,1
89.24,112.95,7,7,0
692.81,655.81,7,7,1
82.24,58.62,7,7,0
1072.14,793.48,7,7,1
42.90,152.90,7,7,0
611.24,1146.90,7,7,1
45.48,96.29,7,7,0
997.14,829.14,7,7,1
37.48,52.24,7,7,0
999.57,1004.95,7,7,1
90.48,62.67,7,7,0
280.62,650.62,7,7,1
103.57,66.95,7,6,0
1141.62,721.48,7,7,1
37.95,19.62,7,7,0
589.62,580.62,7,7,1
75.33,33.95,7,7,0
1070.57,748.95,7,7,1
110.95,71.29,7,7,0
752.81,768.29,7,7,1
55.90,54.95,7,7,0
513.95,837.62,7,7,1
78.48,36.90,7,7,0
514.24,1401.62,7,7,1
64.81,116.57,7,7,0
632.29,830.95,7,7,1
136.24,32.48,7,7,0
1011.90,1018.14,7,7,1
118.24,131.62,7,7,0
758.57,1123.81,7,6,1
92.90,79.14,7,7,0
586.95,746.95,7,7,1
94.24,83.62,7,7,0
1177.62,953.24,7,7,1
69.95,102.95,7,7,0
1216.33,821.90,7,7,1
78.95,119.24,7,7,0
1119.24,1176.90,7,7,1
141.90,37.57,7,7,0
843.81,987.24,7,7,1
20.81,30.48,7,7,0
677.24,309.29,7,7,1
98.95,42.24,7,7,0
310.29,856.24,7,7,1
24.29,70.57,7,7,0
1083.81,761.81,7,7,1
93.81,80.33,7,7,0
818.14,913.14,7,7,1
84.48,78.67,7,7,0
896.57,323.81,7,7,1
65.47,61.07,6,6,0
1477.81,1341.29,7,7,1
47.81,66.48,7,6,0
1129.00,887.62,7,7,1
90.81,41.62,7,7,0
745.62,1456.67,7,7,1
49.24,31.62,7,7,0
663.81,518.67,7,7,1
39.81,46.14,7,7,0
802.24,736.29,7,7,1
65.90,56.62,7,6,0
282.95,808.57,7,7,1
48.48,34.67,7,7,0
365.90,505.14,7,7,1
75.00,69.24,7,7,0
772.95,412.00,7,7,1
60.24,80.90,7,7,0
1517.14,1425.62,7,7,1
74.81,43.29,7,7,0
817.90,1344.24,7,7,1
51.81,47.67,7,7,0
928.14,286.48,7,7,1
71.90,109.48,7,7,0
691.29,874.24,7,7,1
44.00,90.95,7,7,0
372.48,1329.62,7,7,1
61.67,55.29,7,7,0
505.00,828.62,7,7,1
74.95,41.24,7,7,0
790.14,881.81,7,7,1
70.62,40.81,7,7,0
670.67,874.90,7,7,1
66.97,47.10,6,6,0
425.48,627.95,7,7,1
47.95,62.90,7,7,0
1573.62,981.14,7,7,1
59.37,52.67,6,6,0
457.81,490.90,7,7,1
88.57,34.57,7,7,0
1226.57,746.90,7,7,1
63.90,63.48,7,7,0
527.62,547.48,7,7,1
69.14,52.62,7,7,0
808.95,893.48,7,7,1
22.90,56.14,7,7,0
820.95,1180.14,7,7,1
56.95,54.14,7,7,0
731.95,413.81,7,7,1
111.48,72.29,7,7,0
439.24,739.24,7,7,1
56.57,98.57,7,7,0
1118.67,590.14,7,7,1
71.48,26.48,7,7,0
1101.90,835.62,7,7,1
98.67,56.57,6,6,0
1539.90,732.62,7,7,1
126.33,102.81,7,7,0
656.00,962.33,7,7,1
77.29,40.90,7,7,0
1093.00,557.57,7,7,1
93.24,36.33,7,7,0
847.24,573.62,7,6,1
85.81,132.48,7,6,0
397.14,544.48,7,7,1
118.95,78.57,7,7,0
1107.48,880.95,7,7,1
85.48,87.95,7,7,0
783.67,631.57,7,7,1
20.48,99.14,7,7,0
902.14,825.57,7,7,1
65.33,53.48,7,7,0
793.90,1106.29,7,7,1
75.48,36.81,7,7,0
654.14,1505.90,7,7,1
78.62,56.95,7,7,0
1223.33,228.14,7,7,1
67.90,113.95,7,7,0
984.14,1078.95,7,7,1
83.33,57.81,7,7,0
237.24,836.48,7,7,1
59.24,132.29,7,6,0
1194.95,1043.48,7,7,1
31.95,86.90,7,7,0
1213.29,1188.90,7,7,1
112.24,93.81,7,7,0
1388.81,458.90,7,7,1
60.67,37.95,7,7,0
310.48,675.29,7,7,1
83.29,110.62,7,7,0
787.48,335.29,7,7,1
56.57,73.14,7,7,0
687.81,643.48,7,7,1
102.95,90.33,7,7,0
510.62,881.62,7,7,1
126.62,65.29,7,7,0
1155.67,1162.81,7,7,1
42.00,131.62,7,7,0
666.48,251.95,7,7,1
133.14,65.14,7,7,0
989.90,1067.33,7,7,1
79.62,24.57,7,7,0
845.95,413.67,7,7,1
56.95,97.90,7,7,0
456.62,1114.00,7,7,1
62.81,60.95,7,7,0
978.33,1111.62,7,7,1
63.90,90.57,7,7,0
399.95,840.33,7,7,1
72.48,100.67,7,7,0
1000.81,594.48,7,7,1
54.95,112.95,7,6,0
699.81,1255.00,7,7,1
98.95,36.24,7,7,0
1121.00,1179.57,7,7,1
54.14,87.67,7,7,0
973.48,472.67,7,7,1
102.29,61.14,7,7,0
194.90,1616.29,7,7,1
147.57,69.33,7,7,0
579.48,1037.62,7,7,1
81.24,68.95,7,7,0
663.00,776.33,7,7,1
41.48,66.33,7,7,0
1200.48,501.48,7,7,1
75.14,65.57,7,7,0
1035.67,801.90,7,7,1
53.24,35.24,7,7,0
1043.62,1138.48,7,7,1
99.48,75.95,7,7,0
130.81,1032.48,7,7,1
94.14,57.81,7,6,0
1235.81,519.90,7,7,1
99.29,73.14,7,7,0
1293.62,870.29,7,7,1
58.67,109.81,7,7,0
1351.14,628.67,7,7,1
35.62,52.90,7,6,0
957.33,705.95,7,7,1
64.90,57.57,7,6,0
770.57,887.33,7,7,1
63.14,70.29,7,7,0
418.14,754.48,7,7,1
96.95,36.29,7,7,0
365.14,863.48,7,7,1
85.95,124.62,7,7,0
466.48,1241.57,7,7,1
75.14,91.48,7,7,0
807.57,1010.95,7,7,1
110.95,28.00,7,7,0
764.48,1545.90,7,7,1
135.24,82.24,7,7,0
921.24,850.67,7,7,1
106.90,67.14,7,7,0
1463.81,794.14,7,7,1
66.24,77.24,7,7,0
1255.95,560.29,7,7,1
83.81,102.24,7,7,0
379.90,548.00,7,7,1
95.81,27.14,7,7,0
1170.29,945.14,7,7,1
34.48,93.95,7,7,0
1407.24,813.81,7,7,1
23.33,74.81,7,7,0
632.00,379.48,7,7,1
87.24,68.90,7,7,0
921.33,786.57,7,7,1
143.00,158.90,7,7,0
763.81,512.29,7,7,1
97.62,62.29,7,7,0
748.48,748.00,7,7,1
59.90,66.00,7,6,0
698.48,703.24,7,7,1
60.29,43.81,7,7,0
1077.29,961.29,7,7,1
78.67,62.57,7,7,0
1459.90,1382.95,7,7,1
27.24,42.95,7,7,0
932.62,770.57,7,7,1
78.33,79.24,7,7,0
1109.62,1561.67,7,7,1
66.62,54.90,7,7,0
796.62,549.95,7,7,1
76.95,39.57,7,7,0
568.29,900.90,7,7,1
105.67,33.24,7,7,0
453.90,746.29,7,7,1
92.90,154.29,7,7,0
1129.62,364.48,7,7,1
87.24,44.67,7,7,0
755.57,953.81,7,7,1
16.48,72.81,7,7,0
951.90,424.90,7,7,1
42.29,94.90,7,7,0
856.62,509.29,7,7,1
121.57,65.57,7,7,0
1093.33,1406.24,7,7,1
113.90,143.24,7,7,0
1400.62,1154.62,7,7,1
49.81,100.95,7,7,0
794.62,774.29,7,7,1
31.48,50.90,7,7,0
734.48,269.48,7,7,1
82.48,105.00,7,7,0
430.29,1184.81,7,7,1
94.81,111.90,7,7,0
470.81,1546.24,7,7,1
36.81,71.81,7,7,0
756.14,722.81,7,7,1
126.57,98.29,7,7,0
388.00,686.48,7,7,1
59.14,85.00,7,7,0
1103.81,368.57,7,7,1
121.62,48.67,7,7,0
903.14,929.90,7,7,1
123.24,71.62,7,7,0
923.48,658.00,7,7,1
59.48,129.67,7,7,0
642.90,1182.57,7,7,1
38.90,109.14,7,6,0
632.14,571.24,7,7,1
86.57,86.57,7,7,0
488.95,744.24,7,7,1
106.00,87.48,7,7,0
783.24,710.33,7,7,1
24.95,118.81,7,7,0
1288.90,794.14,7,7,1
105.90,84.48,7,7,0
829.29,715.62,7,7,1
54.14,134.81,7,7,0
579.48,837.57,7,7,1
62.29,45.00,7,7,0
987.62,319.48,7,7,1
116.62,64.95,7,7,0
401.14,890.95,7,7,1
105.14,65.24,7,7,0
592.29,265.57,7,7,1
85.47,62.97,6,6,0
406.90,503.48,7,6,1
82.29,90.14,7,7,0
